@relation cadences

@attribute VosCenterGravityfifth {True, False}
@attribute VosCenterGravityfirst {True, False}
@attribute VosCenterGravityfourth {True, False}
@attribute VosCenterGravitysecond {True, False}
@attribute VosCenterGravitythird {True, False}
@attribute VosHarmonyfifth numeric
@attribute VosHarmonyfirst numeric
@attribute VosHarmonyfirstsecond {-,=,+}
@attribute VosHarmonyfourth numeric
@attribute VosHarmonyfourthfifth {-,=,+}
@attribute VosHarmonysecond numeric
@attribute VosHarmonysecondthird {-,=,+}
@attribute VosHarmonythird numeric
@attribute VosHarmonythirdfourth {-,=,+}
@attribute ambitus numeric
@attribute containsleap {True, False}
@attribute contourfifth {-,=,+}
@attribute contourfirst {-,=,+}
@attribute contourfourth {-,=,+}
@attribute contourreversal {True, False}
@attribute contoursecond {-,=,+}
@attribute contourthird {-,=,+}
@attribute diatonicpitchfifth numeric
@attribute diatonicpitchfirst numeric
@attribute diatonicpitchfirstsecond {-,=,+}
@attribute diatonicpitchfourth numeric
@attribute diatonicpitchfourthfifth {-,=,+}
@attribute diatonicpitchsecond numeric
@attribute diatonicpitchsecondthird {-,=,+}
@attribute diatonicpitchthird numeric
@attribute diatonicpitchthirdfourth {-,=,+}
@attribute intervaldirfirstsecond {-,=,+}
@attribute intervaldirfourthfifth {-,=,+}
@attribute intervaldirsecondthird {-,=,+}
@attribute intervaldirthirdfourth {-,=,+}
@attribute intervalfifth numeric
@attribute intervalfirst numeric
@attribute intervalfourth numeric
@attribute intervalsecond numeric
@attribute intervalsizefirstsecond {-,=,+}
@attribute intervalsizefourthfifth {-,=,+}
@attribute intervalsizesecondthird {-,=,+}
@attribute intervalsizethirdfourth {-,=,+}
@attribute intervalthird numeric
@attribute isascending {True, False}
@attribute isdescending {True, False}
@attribute largetosmall {True, False}
@attribute midipitchfifth numeric
@attribute midipitchfirst numeric
@attribute midipitchfourth numeric
@attribute midipitchsecond numeric
@attribute midipitchthird numeric
@attribute registraldirectionchange {True, False}
@attribute scaledegreefifth numeric
@attribute scaledegreefirst numeric
@attribute scaledegreefourth numeric
@attribute scaledegreesecond numeric
@attribute scaledegreethird numeric
@attribute cadence_class {finalcadence, midcadence, nocadence}

@data
False,True,True,False,False,0,2,=,3,-,2,-,0,+,1,False,=,+,-,False,-,=,31,33,-,31,=,32,=,32,-,-,+,+,-,0,1,-2,-1,=,-,-,+,0,False,False,False,72,75,72,74,74,True,4,6,4,5,5,nocadence
False,False,False,False,True,0,2,-,0,=,0,+,3,-,1,False,=,-,=,False,=,-,31,32,=,31,=,32,-,31,=,+,=,-,+,0,-1,0,0,-,=,+,-,-2,False,False,False,72,74,72,74,72,True,4,5,4,5,4,nocadence
False,False,False,True,False,3,0,+,0,+,3,-,0,=,1,False,+,=,=,False,-,=,32,32,-,31,+,31,=,31,=,-,+,+,=,2,0,0,-2,+,+,-,=,0,False,False,False,74,74,72,72,72,True,5,5,4,4,4,midcadence
True,True,False,False,False,2,3,-,3,-,0,=,0,+,0,False,+,-,+,False,=,=,33,31,=,32,+,31,=,31,+,+,=,=,+,1,-2,2,0,-,-,=,+,0,False,False,False,75,72,74,72,72,False,6,4,5,4,4,nocadence
False,False,True,False,False,2,0,=,2,=,0,+,3,-,1,False,-,=,+,False,=,+,32,31,=,33,-,31,+,32,+,=,-,+,=,-1,0,1,0,=,=,+,-,2,False,False,False,74,72,75,72,74,True,5,4,6,4,5,nocadence
True,False,False,False,True,3,0,+,2,+,3,-,2,=,2,False,-,=,-,False,+,+,31,31,+,32,-,32,+,33,-,+,=,=,-,-2,0,-1,2,+,+,-,=,1,True,False,False,72,72,74,74,75,False,4,4,5,5,6,nocadence
True,False,True,True,False,3,3,-,3,=,2,=,2,+,1,False,-,+,-,True,+,-,30,32,+,31,-,33,-,32,-,=,=,-,=,-2,2,-2,1,-,=,=,+,-1,False,False,False,70,74,72,75,74,True,3,5,4,6,5,nocadence
False,True,True,False,True,2,2,=,3,-,2,+,3,=,2,False,-,+,-,False,-,-,29,33,-,30,-,32,-,31,-,-,=,=,=,-1,1,-2,-1,=,-,+,=,-2,False,True,False,69,75,70,74,72,False,2,6,3,5,4,nocadence
True,False,False,True,True,5,2,+,2,+,3,=,3,-,2,False,-,-,-,False,-,-,27,32,-,29,-,31,-,30,-,=,=,=,=,-4,-1,-1,-2,+,+,=,-,-2,False,True,False,65,74,69,72,70,False,7,5,2,4,3,nocadence
False,True,True,True,False,4,3,=,5,-,3,-,2,+,2,False,+,-,-,False,-,-,32,31,-,27,+,30,-,29,-,=,+,=,=,9,-2,-4,-2,=,+,-,+,-1,False,True,False,74,72,65,70,69,False,5,4,7,3,2,nocadence
False,True,False,False,True,6,3,-,4,+,2,+,5,-,3,True,-,-,+,False,-,-,29,30,-,32,-,29,-,27,+,=,-,=,+,-5,-2,9,-1,-,-,+,+,-4,False,True,False,69,70,74,69,65,False,2,3,5,2,7,midcadence
True,False,False,True,False,2,2,+,6,-,5,-,4,+,5,True,+,-,-,True,-,+,30,29,-,29,+,27,+,32,-,=,+,+,-,1,-1,-5,-4,+,-,+,-,9,False,False,False,70,69,69,65,74,True,3,2,2,7,5,nocadence
False,True,True,False,False,2,5,-,2,=,4,+,6,-,5,True,-,-,+,True,+,-,29,27,+,30,-,32,-,29,+,+,-,-,+,-1,-4,1,9,+,=,-,-,-5,False,False,True,69,65,70,74,69,True,2,7,3,5,2,nocadence
True,False,False,False,True,2,4,+,2,=,6,-,2,=,3,True,+,+,-,True,-,+,30,32,-,29,+,29,+,30,-,-,+,+,-,1,9,-1,-5,-,=,-,=,1,False,False,False,70,74,69,69,70,True,3,5,2,2,3,nocadence
False,False,True,True,False,3,6,-,2,+,2,=,2,=,1,False,+,-,+,True,+,-,31,29,+,30,+,30,-,29,+,+,=,-,+,2,-5,1,1,-,+,=,=,-1,False,False,False,72,69,70,70,69,True,4,2,3,3,2,nocadence
False,True,False,False,True,3,2,=,3,=,2,=,2,+,1,False,+,+,+,True,-,+,32,30,-,31,+,29,+,30,+,-,=,+,=,2,1,2,-1,=,=,=,+,1,False,False,False,74,70,72,69,70,True,5,3,4,2,3,nocadence
False,False,False,True,False,0,2,=,3,-,2,+,3,=,2,False,=,-,+,False,+,+,32,29,+,32,=,30,+,31,+,+,-,=,=,0,-1,2,1,=,-,+,=,2,True,False,False,74,69,74,70,72,False,5,2,5,3,4,nocadence
False,True,False,False,False,0,2,+,0,=,3,=,3,-,2,False,=,+,=,False,+,+,32,30,+,32,=,31,+,32,=,=,=,=,-,0,1,0,2,+,=,=,-,2,True,False,False,74,70,74,72,74,False,5,3,5,4,5,midcadence
True,False,False,False,False,3,3,=,0,+,3,-,0,=,1,False,-,+,=,False,+,=,31,31,+,32,-,32,=,32,=,=,-,-,=,-2,2,0,2,=,+,-,=,0,False,False,False,72,72,74,74,74,True,4,4,5,5,5,nocadence
True,False,True,False,False,3,3,-,3,=,0,=,0,+,0,False,-,+,-,False,=,=,30,32,=,31,-,32,=,32,-,-,=,=,-,-2,2,-2,0,-,=,=,+,0,False,False,False,70,74,72,74,74,False,3,5,4,5,5,nocadence
False,False,True,False,True,2,0,=,3,-,0,+,3,=,1,False,-,=,-,False,=,-,29,32,=,30,-,32,-,31,-,=,=,-,=,-1,0,-2,0,=,-,+,=,-2,False,False,False,69,74,70,74,72,True,2,5,3,5,4,nocadence
True,False,False,True,True,3,0,+,2,+,3,=,3,-,2,False,-,=,-,False,-,-,28,32,-,29,-,31,-,30,-,-,=,=,=,-2,0,-1,-2,+,+,=,-,-2,False,True,False,67,74,69,72,70,False,1,5,2,4,3,nocadence
False,True,True,True,False,0,3,=,3,-,3,-,2,+,2,False,=,-,-,False,-,-,28,31,-,28,=,30,-,29,-,=,+,=,=,0,-2,-2,-2,=,-,-,+,-1,False,True,False,67,72,67,70,69,False,1,4,1,3,2,nocadence
?,True,False,False,True,?,3,-,0,?,2,+,3,-,2,False,?,-,=,False,-,-,?,30,-,28,?,29,-,28,=,=,?,=,+,?,-2,0,-1,-,?,+,-,-2,False,True,False,?,70,67,69,67,False,?,3,1,2,1,nocadence
True,False,False,False,False,2,?,?,0,+,0,+,6,-,4,True,+,?,=,False,=,+,33,28,=,32,+,28,+,32,=,=,+,+,-,1,0,0,0,=,+,+,-,7,False,False,False,72,64,71,64,71,True,6,1,5,1,5,nocadence
False,False,True,False,False,3,0,+,2,+,6,-,0,+,4,True,+,=,+,False,+,=,34,28,+,33,+,32,=,32,+,+,=,-,+,2,0,1,7,+,+,-,+,0,False,False,True,74,64,72,71,71,True,7,1,6,5,5,nocadence
False,False,False,False,True,4,6,-,3,+,0,+,2,+,1,False,-,+,+,False,=,+,32,32,=,34,-,32,+,33,+,-,-,+,=,-3,7,2,0,-,+,+,+,1,False,False,False,71,71,74,71,72,True,5,5,7,5,6,nocadence
True,False,False,True,False,5,0,+,4,+,2,+,3,+,2,False,-,=,-,False,+,+,30,32,+,32,-,33,+,34,-,+,=,=,-,-4,0,-3,1,+,+,+,+,2,True,False,False,67,71,71,72,74,False,3,5,5,6,7,nocadence
False,True,True,False,False,3,2,+,5,-,3,+,4,+,2,True,+,+,-,True,+,-,31,33,+,30,+,34,-,32,-,=,+,-,=,2,1,-4,2,+,-,+,+,-3,False,False,False,69,72,67,74,71,True,4,6,3,7,5,nocadence
False,False,False,False,True,3,3,+,3,=,4,+,5,-,4,True,+,+,+,False,-,-,32,34,-,31,+,32,-,30,+,-,=,=,+,2,2,2,-3,+,=,+,-,-4,False,True,False,71,74,69,71,67,False,5,7,4,5,3,nocadence
True,False,False,True,False,2,4,+,3,-,5,-,3,=,2,True,+,-,+,True,-,+,33,32,-,32,+,30,+,31,+,=,=,+,=,1,-3,2,-4,+,-,-,=,2,False,False,False,72,71,71,67,69,True,6,5,5,3,4,nocadence
False,True,True,False,False,2,5,-,2,=,3,=,3,-,2,False,-,-,+,False,+,+,32,30,+,33,-,31,+,32,+,+,-,=,=,-1,-4,1,2,-,=,=,-,2,True,False,False,71,67,72,69,71,False,5,3,6,4,5,nocadence
True,False,False,False,True,3,3,=,2,+,3,-,2,=,2,False,-,+,-,False,+,+,31,31,+,32,-,32,+,33,-,=,=,=,-,-2,2,-1,2,=,+,-,=,1,True,False,False,69,69,71,71,72,False,4,4,5,5,6,nocadence
False,False,True,True,False,0,3,-,3,-,2,=,2,+,1,False,=,+,-,True,+,-,31,32,+,31,=,33,-,32,-,=,+,-,=,0,2,-2,1,-,-,=,+,-1,False,False,False,69,71,69,72,71,True,4,5,4,6,5,midcadence
True,True,False,False,True,3,2,=,0,+,2,+,3,-,2,False,-,+,=,False,-,-,30,33,-,31,-,32,-,31,=,-,-,=,+,-2,1,0,-1,=,+,+,-,-2,False,True,False,67,72,69,71,69,False,3,6,4,5,4,nocadence
False,False,True,True,False,3,2,+,3,=,3,-,0,+,1,False,+,-,-,False,-,=,31,32,-,30,+,31,=,31,-,=,+,+,-,2,-1,-2,-2,+,=,-,+,0,False,False,False,69,71,67,69,69,True,4,5,3,4,4,nocadence
False,True,False,False,True,3,3,-,3,=,0,+,3,=,1,False,+,-,+,False,=,-,32,31,=,31,+,31,-,30,+,+,=,-,+,2,-2,2,0,-,=,+,=,-2,False,False,False,71,69,69,69,67,True,5,4,4,4,3,nocadence
True,False,False,True,False,3,0,+,3,=,3,=,3,=,1,False,-,=,+,True,-,+,31,31,-,32,-,30,+,31,+,-,-,+,=,-2,0,2,-2,+,=,=,=,2,False,False,False,69,69,71,67,69,True,4,4,5,3,4,nocadence
True,True,True,False,False,3,3,=,3,=,3,=,3,=,2,False,-,-,-,False,+,+,30,30,+,31,-,31,+,32,-,+,=,=,-,-2,-2,-2,2,=,=,=,=,2,True,False,False,67,67,69,69,71,False,3,3,4,4,5,nocadence
False,False,True,False,True,2,3,=,3,-,3,=,3,=,1,False,-,+,-,True,+,-,29,31,+,30,-,32,-,31,-,=,=,-,=,-1,2,-2,2,=,-,=,=,-2,False,False,False,66,69,67,71,69,True,2,4,3,5,4,nocadence
True,False,False,True,True,3,3,=,2,+,3,=,3,-,2,False,-,+,-,False,-,-,28,32,-,29,-,31,-,30,-,-,=,=,=,-2,2,-1,-2,=,+,=,-,-2,False,True,False,64,71,66,69,67,False,1,5,2,4,3,nocadence
True,True,True,True,False,3,3,=,3,=,3,-,2,+,2,False,-,-,-,False,-,-,27,31,-,28,-,30,-,29,-,=,=,=,=,-2,-2,-2,-2,=,=,-,+,-1,False,True,False,62,69,64,67,66,False,7,4,1,3,2,nocadence
True,True,True,False,True,6,3,-,3,+,2,+,3,=,2,False,+,-,-,False,-,-,30,30,-,27,+,29,-,28,-,=,+,=,=,5,-2,-2,-1,-,+,+,=,-2,False,True,False,67,67,62,66,64,False,3,3,7,2,1,nocadence
False,False,True,True,True,2,2,+,6,-,3,=,3,+,2,False,-,-,+,False,-,-,29,29,-,30,-,28,-,27,+,=,-,=,+,-1,-1,5,-2,+,-,=,+,-2,False,True,False,66,66,67,64,62,False,2,2,3,1,7,midcadence
True,True,False,True,True,2,3,=,2,=,3,+,6,-,3,True,+,-,-,True,-,+,30,28,-,29,+,27,+,30,-,=,+,+,-,1,-2,-1,-2,=,=,+,-,5,False,False,False,67,64,66,62,67,True,3,1,2,7,3,nocadence
False,True,True,True,False,3,3,+,2,+,6,-,2,=,3,True,+,-,+,True,+,-,31,27,+,30,+,30,-,29,+,+,=,-,+,2,-2,1,5,+,+,-,=,-1,False,False,False,69,62,67,67,66,True,4,7,3,3,2,nocadence
False,True,False,False,True,3,6,-,3,=,2,=,2,+,1,False,+,+,+,True,-,+,32,30,-,31,+,29,+,30,+,-,=,+,=,2,5,2,-1,-,=,=,+,1,False,False,False,71,67,69,66,67,True,5,3,4,2,3,nocadence
True,False,False,True,False,3,2,=,3,=,2,+,3,=,2,False,-,-,+,False,+,+,31,29,+,32,-,30,+,31,+,+,-,=,=,-2,-1,2,1,=,=,+,=,2,True,False,False,69,66,71,67,69,False,4,2,5,3,4,nocadence
True,True,True,False,False,3,2,+,3,=,3,=,3,=,2,False,-,+,-,False,+,+,30,30,+,31,-,31,+,32,-,=,=,=,-,-2,1,-2,2,+,=,=,=,2,True,False,False,67,67,69,69,71,False,3,3,4,4,5,nocadence
False,False,True,False,True,2,3,=,3,-,3,=,3,=,1,False,-,+,-,True,+,-,29,31,+,30,-,32,-,31,-,=,=,-,=,-1,2,-2,2,=,-,=,=,-2,False,False,False,66,69,67,71,69,True,2,4,3,5,4,nocadence
True,False,False,True,True,3,3,=,2,+,3,=,3,-,2,False,-,+,-,False,-,-,28,32,-,29,-,31,-,30,-,-,=,=,=,-2,2,-1,-2,=,+,=,-,-2,False,True,False,64,71,66,69,67,False,1,5,2,4,3,nocadence
False,True,True,True,False,3,3,=,3,=,3,-,2,+,2,False,+,-,-,False,-,-,29,31,-,28,+,30,-,29,-,=,+,=,=,2,-2,-2,-2,=,=,-,+,-1,False,True,False,66,69,64,67,66,False,2,4,1,3,2,nocadence
True,True,False,False,True,3,3,-,3,=,2,+,3,=,2,False,-,-,+,False,-,-,28,30,-,29,-,29,-,28,+,=,-,=,+,-2,-2,2,-1,-,=,+,=,-2,False,True,False,64,67,66,66,64,False,1,3,2,2,1,midcadence
False,False,True,True,False,3,2,+,3,=,3,=,3,=,1,False,+,-,-,True,-,+,29,29,-,28,+,28,+,29,-,=,+,+,-,2,-1,-2,-2,+,=,=,=,2,False,False,False,66,66,64,64,66,True,2,2,1,1,2,nocadence
True,True,False,False,True,2,3,=,3,-,3,=,3,=,1,False,+,-,+,True,+,-,30,28,+,29,+,29,-,28,+,+,=,-,+,1,-2,2,2,=,-,=,=,-2,False,False,False,67,64,66,66,64,True,3,1,2,2,1,nocadence
False,False,True,True,False,2,3,=,2,=,3,=,3,-,1,False,-,+,+,True,-,+,29,29,-,30,-,28,+,29,+,-,-,+,=,-1,2,1,-2,=,=,=,-,2,False,False,False,66,66,67,64,66,True,2,2,3,1,2,nocadence
True,True,False,False,True,3,3,=,2,+,3,-,2,=,2,False,-,-,-,False,+,+,28,28,+,29,-,29,+,30,-,+,=,=,-,-2,-2,-1,2,=,+,-,=,1,True,False,False,64,64,66,66,67,False,1,1,2,2,3,nocadence
?,False,True,True,False,?,3,-,3,?,2,=,2,+,1,False,?,+,-,True,+,-,?,29,+,28,?,30,-,29,-,=,?,-,=,?,2,-2,1,-,?,=,+,-1,False,False,False,?,66,64,67,66,True,?,2,1,3,2,nocadence
True,False,False,False,False,2,?,?,3,-,0,+,3,=,1,False,+,?,+,False,=,+,35,32,=,34,+,32,+,33,+,=,=,+,=,1,0,2,0,=,-,+,=,2,False,False,False,72,67,71,67,69,True,1,5,7,5,6,nocadence
False,False,True,False,False,0,0,+,2,-,3,=,3,-,2,False,=,=,+,False,+,+,35,32,+,35,=,33,+,34,+,+,-,=,=,0,0,1,2,+,-,=,-,2,True,False,False,72,67,72,69,71,False,1,5,1,6,7,nocadence
False,False,False,False,True,5,3,=,0,+,3,-,2,-,2,False,+,+,=,False,+,+,37,33,+,35,+,34,+,35,=,=,+,=,-,4,2,0,2,=,+,-,-,1,True,False,False,76,69,72,71,72,False,3,6,1,7,1,nocadence
True,False,False,True,False,3,3,-,5,-,2,-,0,+,1,False,-,+,+,False,+,=,36,34,+,37,-,35,=,35,+,=,-,-,+,-2,2,4,1,-,-,-,+,0,False,False,False,74,71,76,72,72,True,2,7,3,1,1,midcadence
True,True,True,False,False,3,2,-,3,=,0,+,5,-,2,True,-,+,-,False,=,+,35,35,=,36,-,35,+,37,-,-,=,+,-,-2,1,-2,0,-,=,+,-,4,False,False,False,72,72,74,72,76,True,1,1,2,1,3,nocadence
False,False,True,False,True,2,0,+,3,-,5,-,3,=,2,True,-,=,-,True,+,-,34,35,+,35,-,37,-,36,-,+,=,-,=,-1,0,-2,4,+,-,-,=,-2,False,False,False,71,72,72,76,74,True,7,1,1,3,2,nocadence
True,False,False,True,True,3,5,-,2,+,3,=,3,-,2,False,-,+,-,False,-,-,33,37,-,34,-,36,-,35,-,-,=,=,=,-2,4,-1,-2,-,+,=,-,-2,False,True,False,69,76,71,74,72,False,6,3,7,2,1,nocadence
True,True,True,True,False,3,3,=,3,=,3,-,2,+,2,False,-,-,-,False,-,-,32,36,-,33,-,35,-,34,-,=,=,=,=,-2,-2,-2,-2,=,=,-,+,-1,False,True,False,67,74,69,72,71,False,5,2,6,1,7,nocadence
False,True,True,False,True,0,3,-,3,-,2,+,3,=,2,False,=,-,-,False,-,-,32,35,-,32,=,34,-,33,-,=,+,=,=,0,-2,-2,-1,-,-,+,=,-2,False,True,False,67,72,67,71,69,False,5,1,5,7,6,nocadence
False,False,False,True,True,0,2,+,0,=,3,=,3,-,2,False,=,-,=,False,-,-,32,34,-,32,=,33,-,32,=,=,=,=,+,0,-1,0,-2,+,=,=,-,-2,False,True,False,67,71,67,69,67,False,5,7,5,6,5,midcadence
False,True,False,True,False,3,3,=,0,+,3,-,0,=,1,False,+,-,=,False,-,=,33,33,-,32,+,32,=,32,=,=,+,+,=,2,-2,0,-2,=,+,-,=,0,False,False,False,69,69,67,67,67,True,6,6,5,5,5,nocadence
False,True,False,False,False,3,3,-,3,=,0,=,0,+,0,False,+,-,+,False,=,=,34,32,=,33,+,32,=,32,+,+,=,=,+,2,-2,2,0,-,=,=,+,0,False,False,False,71,67,69,67,67,False,7,5,6,5,5,nocadence
True,False,False,False,False,2,0,=,3,-,0,+,3,=,1,False,+,=,+,False,=,+,35,32,=,34,+,32,+,33,+,=,=,+,=,1,0,2,0,=,-,+,=,2,False,False,False,72,67,71,67,69,True,1,5,7,5,6,nocadence
False,False,True,False,False,6,0,+,2,+,3,=,3,-,2,False,-,=,+,False,+,+,32,32,+,35,-,33,+,34,+,+,-,=,=,-5,0,1,2,+,+,=,-,2,True,False,False,67,67,72,69,71,False,5,5,1,6,7,nocadence
False,False,False,False,True,0,3,=,6,-,3,-,2,+,2,False,=,+,-,False,+,+,32,33,+,32,=,34,+,35,-,=,+,=,-,0,2,-5,2,=,-,-,+,1,True,False,False,67,69,67,71,72,False,5,6,5,7,1,nocadence
False,False,False,True,False,3,3,-,0,+,2,+,6,-,3,True,+,+,=,True,+,-,33,34,+,32,+,35,-,32,=,=,+,-,+,2,2,0,1,-,+,+,-,-5,False,False,False,69,71,67,72,67,True,6,7,5,1,5,nocadence
True,True,False,False,False,3,2,+,3,=,6,-,0,+,3,True,-,+,+,False,-,=,32,35,-,33,-,32,=,32,+,-,-,+,+,-2,1,2,-5,+,=,-,+,0,False,False,False,67,72,69,67,67,True,5,1,6,5,5,midcadence
True,False,True,False,False,3,6,-,3,=,0,+,3,=,1,False,-,-,-,False,=,+,31,32,=,32,-,32,+,33,-,+,=,+,-,-2,-5,-2,0,-,=,+,=,2,False,False,False,65,67,67,67,69,True,4,5,5,5,6,nocadence
False,False,True,False,True,2,0,+,3,-,3,=,3,=,1,False,-,=,-,True,+,-,30,32,+,31,-,33,-,32,-,+,=,-,=,-1,0,-2,2,+,-,=,=,-2,False,False,False,64,67,65,69,67,True,3,5,4,6,5,nocadence
True,False,False,True,True,3,3,=,2,+,3,=,3,-,2,False,-,+,-,False,-,-,29,33,-,30,-,32,-,31,-,-,=,=,=,-2,2,-1,-2,=,+,=,-,-2,False,True,False,62,69,64,67,65,False,2,6,3,5,4,nocadence
False,True,True,True,False,0,3,=,3,-,3,-,2,+,2,False,=,-,-,False,-,-,29,32,-,29,=,31,-,30,-,=,+,=,=,0,-2,-2,-2,=,-,-,+,-1,False,True,False,62,67,62,65,64,False,2,5,2,4,3,nocadence
True,True,False,False,True,3,3,-,0,+,2,+,3,-,2,False,-,-,=,False,-,-,28,31,-,29,-,30,-,29,=,=,-,=,+,-2,-2,0,-1,-,+,+,-,-2,False,True,False,60,65,62,64,62,False,1,4,2,3,2,nocadence
False,False,True,True,False,7,2,+,3,+,3,-,0,+,1,False,+,-,-,False,-,=,35,30,-,28,+,29,=,29,-,=,+,+,-,12,-1,-2,-2,+,+,-,+,0,False,False,False,72,64,60,62,62,True,1,3,1,2,2,nocadence
False,True,False,False,True,3,3,-,7,-,0,+,3,+,1,False,+,-,+,False,=,-,36,29,=,35,+,29,-,28,+,+,=,-,+,2,-2,12,0,-,-,+,+,-2,False,False,False,74,62,72,62,60,True,2,2,1,2,1,midcadence
True,False,False,True,False,3,0,+,3,=,3,+,7,-,7,True,-,=,+,True,-,+,35,29,-,36,-,28,+,35,+,-,-,+,=,-2,0,2,-2,+,=,+,-,12,False,False,False,72,62,74,60,72,True,1,2,2,1,1,nocadence
False,True,True,False,False,2,3,+,3,-,7,-,3,=,8,True,-,-,-,False,+,+,34,28,+,35,-,35,+,36,-,+,=,=,-,-1,-2,-2,12,+,-,-,=,2,True,False,True,71,60,72,72,74,False,7,1,1,1,2,nocadence
True,False,False,False,True,3,7,-,2,+,3,=,3,-,1,False,-,+,-,True,+,-,33,35,+,34,-,36,-,35,-,=,=,-,=,-2,12,-1,2,-,+,=,-,-2,False,False,False,69,72,71,74,72,True,6,1,7,2,1,nocadence
True,False,True,True,False,3,3,=,3,=,3,-,2,+,2,False,-,+,-,False,-,-,32,36,-,33,-,35,-,34,-,-,=,=,=,-2,2,-2,-2,=,=,-,+,-1,False,True,False,67,74,69,72,71,False,5,2,6,1,7,nocadence
False,True,True,False,True,0,3,-,3,-,2,+,3,=,2,False,=,-,-,False,-,-,32,35,-,32,=,34,-,33,-,=,+,=,=,0,-2,-2,-1,-,-,+,=,-2,False,True,False,67,72,67,71,69,False,5,1,5,7,6,nocadence
False,False,False,True,True,0,2,+,0,=,3,=,3,-,2,False,=,-,=,False,-,-,32,34,-,32,=,33,-,32,=,=,=,=,+,0,-1,0,-2,+,=,=,-,-2,False,True,False,67,71,67,69,67,False,5,7,5,6,5,midcadence
False,True,False,True,False,3,3,=,0,+,3,-,0,=,1,False,+,-,=,False,-,=,33,33,-,32,+,32,=,32,=,=,+,+,=,2,-2,0,-2,=,+,-,=,0,False,False,False,69,69,67,67,67,True,6,6,5,5,5,nocadence
False,True,False,False,False,3,3,-,3,=,0,=,0,+,0,False,+,-,+,False,=,=,34,32,=,33,+,32,=,32,+,+,=,=,+,2,-2,2,0,-,=,=,+,0,False,False,False,71,67,69,67,67,False,7,5,6,5,5,nocadence
True,False,False,False,False,2,0,=,3,-,0,+,3,=,1,False,+,=,+,False,=,+,35,32,=,34,+,32,+,33,+,=,=,+,=,1,0,2,0,=,-,+,=,2,False,False,False,72,67,71,67,69,True,1,5,7,5,6,nocadence
False,False,True,False,False,6,0,+,2,+,3,=,3,-,2,False,-,=,+,False,+,+,32,32,+,35,-,33,+,34,+,+,-,=,=,-5,0,1,2,+,+,=,-,2,True,False,False,67,67,72,69,71,False,5,5,1,6,7,nocadence
False,False,False,False,True,0,3,=,6,-,3,-,2,+,2,False,=,+,-,False,+,+,32,33,+,32,=,34,+,35,-,=,+,=,-,0,2,-5,2,=,-,-,+,1,True,False,False,67,69,67,71,72,False,5,6,5,7,1,nocadence
False,False,False,True,False,3,3,-,0,+,2,+,6,-,3,True,+,+,=,True,+,-,33,34,+,32,+,35,-,32,=,=,+,-,+,2,2,0,1,-,+,+,-,-5,False,False,False,69,71,67,72,67,True,6,7,5,1,5,nocadence
True,True,False,False,False,3,2,+,3,=,6,-,0,+,3,True,-,+,+,False,-,=,32,35,-,33,-,32,=,32,+,-,-,+,+,-2,1,2,-5,+,=,-,+,0,False,False,False,67,72,69,67,67,True,5,1,6,5,5,midcadence
True,False,True,False,False,3,6,-,3,=,0,+,3,=,1,False,-,-,-,False,=,+,31,32,=,32,-,32,+,33,-,+,=,+,-,-2,-5,-2,0,-,=,+,=,2,False,False,False,65,67,67,67,69,True,4,5,5,5,6,nocadence
False,False,True,False,True,2,0,+,3,-,3,=,3,=,1,False,-,=,-,True,+,-,30,32,+,31,-,33,-,32,-,+,=,-,=,-1,0,-2,2,+,-,=,=,-2,False,False,False,64,67,65,69,67,True,3,5,4,6,5,nocadence
True,False,False,True,True,3,3,=,2,+,3,=,3,-,2,False,-,+,-,False,-,-,29,33,-,30,-,32,-,31,-,-,=,=,=,-2,2,-1,-2,=,+,=,-,-2,False,True,False,62,69,64,67,65,False,2,6,3,5,4,nocadence
True,True,True,True,False,3,3,=,3,=,3,-,2,+,2,False,-,-,-,False,-,-,28,32,-,29,-,31,-,30,-,=,=,=,=,-2,-2,-2,-2,=,=,-,+,-1,False,True,False,60,67,62,65,64,False,1,5,2,4,3,nocadence
?,True,True,False,True,?,3,-,3,?,2,+,3,=,2,False,?,-,-,False,-,-,?,31,-,28,?,30,-,29,-,=,?,=,=,?,-2,-2,-1,-,?,+,=,-2,False,True,False,?,65,60,64,62,False,?,4,1,3,2,nocadence
False,False,True,True,False,0,?,?,2,-,6,-,3,-,4,True,=,?,+,True,-,+,30,32,-,30,=,28,+,29,+,=,-,+,=,0,0,1,-7,=,-,-,-,2,False,False,False,72,76,72,69,71,True,3,5,3,1,2,nocadence
False,True,False,False,True,3,6,-,0,+,3,-,2,-,2,False,+,-,=,False,+,+,31,28,+,30,+,29,+,30,=,+,+,=,-,2,-7,0,2,-,+,-,-,1,True,False,False,74,69,72,71,72,False,4,1,3,2,3,nocadence
False,False,False,True,False,0,3,-,3,-,2,-,0,+,1,False,=,+,+,False,+,=,31,29,+,31,=,30,=,30,+,=,-,-,+,0,2,2,1,-,-,-,+,0,False,False,False,74,71,74,72,72,True,4,2,4,3,3,nocadence
False,True,False,False,False,3,2,-,0,+,0,+,3,-,1,False,+,+,=,False,=,+,32,30,=,31,+,30,+,31,=,-,+,+,-,2,1,0,0,-,+,+,-,2,False,False,False,76,72,74,72,74,True,5,3,4,3,4,nocadence
